house_id,Type,Location,Area,Bath(s),Bedroom(s),Price
47168189,House,"State Life Housing Society, Lahore, Punjab",10 Marla,6,5,43800000
47168147,House,"State Life Housing Society, Lahore, Punjab",10 Marla,5,4,44000000
47167629,House,"Central Park Housing Scheme, Lahore, Punjab",1 Kanal,6,8,33500000
47168092,House,"State Life Housing Society, Lahore, Punjab",10 Marla,6,5,41500000
47167979,House,"State Life Housing Society, Lahore, Punjab",10 Marla,6,5,45000000
47235829,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,3,2,23000000
47218361,House,"Johar Town, Lahore, Punjab",5 Marla,6,5,24500000
47235907,House,"Valencia Housing Society, Lahore, Punjab",10 Marla,5,4,32000000
47236418,House,"Raiwind Road, Lahore, Punjab",10 Marla,4,4,55000000
47236761,House,"Bahria Town, Lahore, Punjab",8 Marla,3,5,30000000
46982117,House,"DHA Defence, Lahore, Punjab",8 Marla,5,4,40000000
47247837,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,5,32000000
47232545,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,36500000
47250184,House,"Bahria Town, Lahore, Punjab",8 Marla,3,2,23500000
45974952,House,"Johar Town, Lahore, Punjab",5 Marla,3,3,16500000
47251531,House,"Nawab Town, Lahore, Punjab",10 Marla,6,5,32500000
47248706,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,5,68500000
47252451,House,"Johar Town, Lahore, Punjab",1.1 Kanal,6,7,75000000
47118231,House,"Pak Arab Housing Society, Lahore, Punjab",5 Marla,4,3,23000000
47118227,House,"Pak Arab Housing Society, Lahore, Punjab",10 Marla,6,6,42000000
47118234,House,"Pak Arab Housing Society, Lahore, Punjab",3 Marla,2,2,10000000
47118228,House,"Pak Arab Housing Society, Lahore, Punjab",10 Marla,5,5,32000000
47118229,House,"Pak Arab Housing Society, Lahore, Punjab",10 Marla,5,5,40000000
47118232,House,"Pak Arab Housing Society, Lahore, Punjab",5 Marla,3,3,18000000
47267150,House,"Bahria Town, Lahore, Punjab",10 Marla,5,4,30000000
47185364,House,"Marghzar Officers Colony, Lahore, Punjab",5 Marla,6,5,19500000
47266468,House,"DHA Defence, Lahore, Punjab",2 Kanal,4,5,115000000
47114906,House,"Marghzar Officers Colony, Lahore, Punjab",3 Marla,4,4,13500000
47234594,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,23000000
47179673,House,"Paragon City, Lahore, Punjab",10 Marla,4,4,45000000
47179337,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,4,28500000
47282171,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,21500000
47267678,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,4,37000000
47179885,House,"Paragon City, Lahore, Punjab",8 Marla,4,4,36000000
47134563,House,"Military Accounts Housing Society, Lahore, Punjab",8 Marla,6,6,25700000
46668317,House,"Johar Town, Lahore, Punjab",12 Marla,6,5,62500000
46639103,Flat,"Jail Road, Lahore, Punjab",7 Marla,3,3,9500000
47179689,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,4,3,10000000
47114425,House,"Raiwind Road, Lahore, Punjab",7 Marla,6,6,34000000
47167363,House,"DHA Defence, Lahore, Punjab",10 Marla,4,4,45000000
47215147,House,"Cantt, Lahore, Punjab",1.3 Kanal,6,5,135000000
47290624,House,"Grand Avenues Housing Scheme, Lahore, Punjab",5 Marla,5,4,12000000
47294761,Flat,"Bahria Town, Lahore, Punjab",1.9 Marla,1,1,7900000
47300901,House,"Township, Lahore, Punjab",2.5 Marla,1,2,6800000
47201021,Flat,"Gulberg, Lahore, Punjab",2 Marla,1,1,19000000
47302323,House,"Wapda Town, Lahore, Punjab",5 Marla,4,4,20000000
47272643,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,85000000
47305100,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,3,3,22000000
47220338,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,38000000
47103728,House,"Valencia Housing Society, Lahore, Punjab",5 Marla,4,4,17000000
47206768,House,"Raiwind Road, Lahore, Punjab",10 Marla,6,5,47500000
47214520,House,"Eden, Lahore, Punjab",3.5 Marla,2,3,9000000
47303947,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,24000000
44195315,House,"Bahria Town, Lahore, Punjab",2 Kanal,6,7,160000000
47306927,House,"Harbanspura, Lahore, Punjab",4 Marla,4,3,13000000
47201495,House,"Fazaia Housing Scheme, Lahore, Punjab",1 Kanal,6,5,62500000
47308345,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,60000000
47214852,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,37500000
47312114,House,"Raiwind Road, Lahore, Punjab",1 Kanal,6,5,85000000
46720598,Flat,"Askari, Lahore, Punjab",10 Marla,4,3,35000000
47288249,House,"Canal Garden, Lahore, Punjab",10 Marla,6,6,34500000
47149157,House,"Super Town, Lahore, Punjab",3.6 Marla,3,3,16000000
47248316,House,"GT Road, Lahore, Punjab",10 Marla,6,6,39500000
47277808,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,5,55000000
47195572,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,3,3,9500000
47312412,House,"Allama Iqbal Town, Lahore, Punjab",6 Marla,6,6,34000000
47163244,House,"Raiwind Road, Lahore, Punjab",1 Kanal,6,5,83000000
47195640,House,"Lahore Medical Housing Society, Lahore, Punjab",4 Marla,4,4,12800000
47164635,House,"Raiwind Road, Lahore, Punjab",10 Marla,6,5,47500000
47248525,House,"Cavalry Ground, Lahore, Punjab",10 Marla,5,5,42500000
47317650,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,17500000
47317961,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,41000000
47317998,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,35000000
47321942,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,11000000
47317981,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,40500000
47302550,House,"Lahore Medical Housing Society, Lahore, Punjab",7.5 Marla,6,5,25000000
47319653,House,"Ghous Garden, Lahore, Punjab",5 Marla,6,5,15000000
45041848,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,1,2,7000000
47168685,House,"Lahore Medical Housing Society, Lahore, Punjab",4 Marla,3,3,14500000
47326492,House,"Paragon City, Lahore, Punjab",4 Marla,4,3,16000000
47281288,House,"Ferozepur Road, Lahore, Punjab",2.5 Marla,2,3,3600000
47318111,House,"Pak Arab Housing Society, Lahore, Punjab",5.5 Marla,4,3,21500000
47309495,House,"Nasheman-e-Iqbal, Lahore, Punjab",9 Marla,6,5,26600000
47327328,House,"GT Road, Lahore, Punjab",3 Marla,4,4,11000000
47327710,House,"PIA Housing Scheme, Lahore, Punjab",15 Marla,6,5,45000000
47344203,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,82500000
47337855,House,"Cantt, Lahore, Punjab",2 Kanal,6,6,250000000
47331144,House,"IEP Engineers Town, Lahore, Punjab",10 Marla,6,5,32500000
47338438,House,"Model Town, Lahore, Punjab",1 Kanal,6,5,90000000
46727737,House,"Military Accounts Housing Society, Lahore, Punjab",4 Marla,3,3,13500000
47268243,House,"Bahria Orchard, Lahore, Punjab",8 Marla,4,4,18500000
47296299,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,4,3,13800000
47311351,House,"Bahria Nasheman, Lahore, Punjab",6 Marla,1,2,7700000
47058031,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,23500000
47285826,House,"Cantt, Lahore, Punjab",12 Marla,4,4,67500000
47221720,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,4,4,17000000
47205178,House,"Johar Town, Lahore, Punjab",10 Marla,5,4,38000000
47221157,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,3,3,16000000
47280477,House,"Park View City, Lahore, Punjab",6 Marla,5,6,26000000
47276249,Flat,"DHA Defence, Lahore, Punjab",10.8 Marla,3,2,70600000
47355296,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,6,54000000
47362029,House,"Al Rehman Garden, Lahore, Punjab",6 Marla,6,5,19000000
47361546,House,"LDA Avenue, Lahore, Punjab",10 Marla,6,6,36000000
47359472,House,"Samanabad, Lahore, Punjab",3.5 Marla,3,4,13000000
47173053,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,95000000
47180224,House,"Askari, Lahore, Punjab",1 Kanal,5,4,75000000
47232723,House,"DHA Defence, Lahore, Punjab",8 Marla,6,5,27000000
46703056,House,"Canal Garden, Lahore, Punjab",5 Marla,5,4,19000000
47377341,House,"Bankers Co-operative Housing Society, Lahore, Punjab",10 Marla,5,4,38500000
47377597,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,4,5,28000000
47343854,House,"Canal Fort II, Lahore, Punjab",5 Marla,5,4,9700000
47385883,House,"Cantt, Lahore, Punjab",8 Marla,3,3,45000000
47385483,House,"Cantt, Lahore, Punjab",1.3 Kanal,5,5,150000000
47300258,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,62000000
47230434,House,"DHA 11 Rahbar, Lahore, Punjab",8 Marla,4,3,30000000
47300245,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
47299453,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,110000000
47299805,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,79900000
47267770,House,"Ferozepur Road, Lahore, Punjab",5 Marla,4,3,17000000
47390881,House,"Chinar Bagh, Lahore, Punjab",1 Kanal,3,3,21000000
47392275,House,"Jubilee Town, Lahore, Punjab",3 Marla,4,4,11500000
47388800,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,4,3,9000000
47393000,House,"Jubilee Town, Lahore, Punjab",7 Marla,6,6,21000000
46283494,Flat,"Cantt, Lahore, Punjab",2.5 Marla,2,2,3500000
47316045,House,"Canal Garden, Lahore, Punjab",3 Marla,4,3,12500000
46587192,House,"Raiwind Road, Lahore, Punjab",3 Marla,3,3,9500000
45714932,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,89000000
46591945,House,"Audit & Accounts Housing Society, Lahore, Punjab",4 Marla,4,4,14000000
46525702,House,"Audit & Accounts Housing Society, Lahore, Punjab",7.5 Marla,6,5,23500000
45858446,House,"Model Town, Lahore, Punjab",18 Marla,4,3,67000000
47133978,House,"Eden, Lahore, Punjab",5 Marla,2,3,15000000
45778414,House,"Sabzazar Scheme, Lahore, Punjab",5 Marla,6,6,30000000
47111385,House,"Audit & Accounts Housing Society, Lahore, Punjab",8 Marla,5,5,23000000
46993294,House,"Sabzazar Scheme, Lahore, Punjab",7.5 Marla,4,5,25000000
46512471,Flat,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,1,2,3500000
46387060,House,"Audit & Accounts Housing Society, Lahore, Punjab",8 Marla,6,5,26500000
47060880,House,"Punjab Government Servant Housing Foundation, Lahore, Punjab",10 Marla,5,3,25000000
46238850,House,"Sanda, Lahore, Punjab",4 Marla,4,3,15000000
46067750,House,"Raiwind Road, Lahore, Punjab",10 Marla,5,4,37500000
45729419,House,"Multan Road, Lahore, Punjab",4.2 Marla,3,5,9700000
46864427,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,78000000
45551240,House,"Samanabad, Lahore, Punjab",4 Marla,5,4,25000000
46996477,House,"Chinar Bagh, Lahore, Punjab",1 Kanal,6,5,26500000
46579850,House,"Johar Town, Lahore, Punjab",5 Marla,6,6,27000000
46505352,House,"Central Park Housing Scheme, Lahore, Punjab",3 Marla,3,3,13000000
46965316,House,"DHA Defence, Lahore, Punjab",5 Marla,3,3,27000000
47236773,House,"Raiwind Road, Lahore, Punjab",5 Marla,4,3,25000000
47236715,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,18500000
45393162,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,34000000
47182985,House,"Canal Garden, Lahore, Punjab",2 Kanal,6,6,77500000
47262835,House,"Green City, Lahore, Punjab",5 Marla,4,3,22000000
47229643,House,"Shalimar Link Road, Lahore, Punjab",8.8 Marla,6,5,29000000
44729547,House,"Ichhra, Lahore, Punjab",9 Marla,3,3,32500000
47236212,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,4,9000000
46971174,House,"Al Rehman Garden, Lahore, Punjab",4 Marla,4,3,13700000
46587680,House,"EME Society, Lahore, Punjab",1.1 Kanal,6,6,90000000
46789358,House,"Garden Town, Lahore, Punjab",7 Marla,4,4,26000000
46849698,House,"Samanabad, Lahore, Punjab",3.3 Marla,3,3,13000000
46961505,House,"Samanabad, Lahore, Punjab",3.5 Marla,5,4,14500000
46986197,House,"Raiwind Road, Lahore, Punjab",7 Marla,6,5,32000000
47016750,House,"Nasheman-e-Iqbal, Lahore, Punjab",10 Marla,5,5,33000000
46014755,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,5,26500000
45319056,House,"Divine Gardens, Lahore, Punjab",12 Marla,5,4,40000000
46807577,House,"Allama Iqbal Town, Lahore, Punjab",5 Marla,5,4,27500000
46950607,House,"GT Road, Lahore, Punjab",6 Marla,4,4,22000000
45861390,House,"Bahria Town, Lahore, Punjab",10 Marla,5,5,42500000
46387321,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,88000000
47031389,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,6,63000000
46387193,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
45460174,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,80000000
47036942,House,"Al Rehman Garden, Lahore, Punjab",3 Marla,4,4,11000000
43471861,House,"Samanabad, Lahore, Punjab",3 Marla,4,4,13500000
46516489,House,"Al Faisal Town, Lahore, Punjab",5.6 Marla,3,4,14900000
45585689,House,"Model Town, Lahore, Punjab",2 Kanal,6,6,175000000
45912659,House,"Paragon City, Lahore, Punjab",4 Marla,3,3,14000000
45501439,House,"Samanabad, Lahore, Punjab",1.5 Marla,2,2,4800000
46579407,House,"Naz Town, Lahore, Punjab",5 Marla,3,3,9500000
47071615,House,"New Lahore City, Lahore, Punjab",3 Marla,4,3,11500000
47071621,House,"New Lahore City, Lahore, Punjab",3.3 Marla,4,3,13000000
34789238,House,"Allama Iqbal Town, Lahore, Punjab",9 Marla,4,4,35000000
47067062,House,"Highcourt Society, Lahore, Punjab",2.5 Marla,3,3,8500000
46983812,House,"Cantt, Lahore, Punjab",1.2 Kanal,6,5,160000000
46986217,House,"Sadaat Town, Lahore, Punjab",3 Marla,4,3,16000000
47013871,House,"Highcourt Society, Lahore, Punjab",4 Marla,4,3,11500000
47079837,House,"Ghous Garden, Lahore, Punjab",2.5 Marla,2,3,7000000
47044099,House,"Mughalpura, Lahore, Punjab",1.5 Marla,2,2,4500000
46972010,House,"Bahria Orchard, Lahore, Punjab",10 Marla,6,5,32500000
47076269,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,52500000
47060358,House,"Kahna, Lahore, Punjab",3 Marla,3,5,6500000
47091421,House,"GT Road, Lahore, Punjab",5 Marla,4,3,23500000
47092566,House,"Johar Town, Lahore, Punjab",3.5 Marla,4,4,13500000
46979528,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,145000000
46297441,House,"Lahore Motorway City, Lahore, Punjab",5 Marla,2,2,5900000
47003318,Flat,"Bahria Orchard, Lahore, Punjab",5 Marla,1,2,5500000
46625443,House,"Askari, Lahore, Punjab",10 Marla,3,3,41500000
47107148,House,"Allama Iqbal Town, Lahore, Punjab",5 Marla,6,6,33500000
47025958,House,"Lahore Motorway City, Lahore, Punjab",7 Marla,5,5,14000000
46650241,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,4,3,10500000
47053400,House,"Fazaia Housing Scheme, Lahore, Punjab",10 Marla,5,4,40000000
45504251,House,"Audit & Accounts Housing Society, Lahore, Punjab",8 Marla,6,5,22400000
47104561,House,"Royal Residencia, Lahore, Punjab",6 Marla,4,3,13500000
45508848,House,"Audit & Accounts Housing Society, Lahore, Punjab",4 Marla,4,4,13500000
47148182,House,"Paragon City, Lahore, Punjab",1 Kanal,6,5,70000000
46530643,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,72500000
47014566,House,"Jubilee Town, Lahore, Punjab",10 Marla,6,6,27500000
46691990,House,"Punjab University Employees Society, Lahore, Punjab",5 Marla,3,3,19500000
46617936,House,"Cavalry Ground, Lahore, Punjab",1 Kanal,3,3,52500000
46480037,House,"Shadab Garden, Lahore, Punjab",2.5 Marla,3,3,8200000
46801931,Flat,"Johar Town, Lahore, Punjab",2.3 Marla,1,1,4200000
45729053,House,"Military Accounts Housing Society, Lahore, Punjab",4 Marla,4,3,13000000
47161373,House,"Bankers Co-operative Housing Society, Lahore, Punjab",5 Marla,3,3,18200000
34147515,House,"Gulberg, Lahore, Punjab",1 Kanal,5,5,100000000
46622493,House,"Mughalpura, Lahore, Punjab",2.5 Marla,3,3,8300000
47202173,House,"New Lahore City, Lahore, Punjab",5 Marla,3,3,14500000
47148424,House,"Paragon City, Lahore, Punjab",8 Marla,6,5,35000000
47013107,House,"Shadab Garden, Lahore, Punjab",2.5 Marla,3,3,7500000
46755645,House,"Canal Bank Housing Scheme, Lahore, Punjab",3 Marla,3,3,9500000
47013132,House,"Shadab Garden, Lahore, Punjab",3.5 Marla,3,3,11000000
47137342,House,"Shadab Garden, Lahore, Punjab",4 Marla,4,4,13200000
47137449,House,"Vital Homes Housing Scheme, Lahore, Punjab",3 Marla,3,3,10500000
45061334,House,"Punjab Government Servant Housing Foundation, Lahore, Punjab",5 Marla,2,2,12500000
47080781,House,"Canal Garden, Lahore, Punjab",5 Marla,6,5,21500000
45959798,Flat,"Lawrence Road, Lahore, Punjab",2.8 Marla,2,2,12300000
47075625,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,77500000
47012076,House,"Johar Town, Lahore, Punjab",16 Marla,4,3,36000000
34848089,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,4,4,35000000
40756456,House,"Allama Iqbal Town, Lahore, Punjab",1.5 Kanal,7,7,52500000
47242749,House,"Park View City, Lahore, Punjab",5 Marla,4,4,19500000
47085174,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,6,10,68000000
46840150,House,"Askari, Lahore, Punjab",10 Marla,5,4,47500000
45840180,House,"Lahore Medical Housing Society, Lahore, Punjab",6 Marla,4,3,15000000
46288203,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,19500000
46288290,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,19000000
46946795,House,"DHA Defence, Lahore, Punjab",5.3 Marla,4,3,26000000
46986490,House,"New Lahore City, Lahore, Punjab",4.5 Marla,4,3,13800000
46793664,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,52500000
47036391,House,"Audit & Accounts Housing Society, Lahore, Punjab",16 Marla,5,4,23500000
47289568,House,"Vital Homes Housing Scheme, Lahore, Punjab",5 Marla,5,4,22500000
47068961,House,"Punjab Coop Housing Society, Lahore, Punjab",1 Kanal,6,6,59500000
46999660,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,6,78000000
47295418,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,58500000
47306067,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,6,5,55000000
46189203,House,"OPF Housing Scheme, Lahore, Punjab",1 Kanal,6,5,67500000
47199112,House,"Royal Residencia, Lahore, Punjab",6 Marla,4,4,13000000
47005153,House,"GT Road, Lahore, Punjab",5 Marla,5,5,15500000
47080329,House,"State Life Housing Society, Lahore, Punjab",5 Marla,4,3,19500000
47033543,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,13500000
47113619,House,"PIA Housing Scheme, Lahore, Punjab",10 Marla,6,6,54000000
47029163,House,"Bahria Orchard, Lahore, Punjab",5.3 Marla,4,3,14900000
47114996,Penthouse,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,5,4,15000000
46279509,House,"Bedian Road, Lahore, Punjab",3.5 Marla,4,3,5600000
46533210,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,6,6,37000000
45948232,House,"Park View City, Lahore, Punjab",5 Marla,4,3,18000000
46952519,House,"Raiwind Road, Lahore, Punjab",5 Marla,4,4,23000000
46799343,House,"Punjab Government Servant Housing Foundation, Lahore, Punjab",10 Marla,5,3,26000000
47325897,House,"Canal Bank Housing Scheme, Lahore, Punjab",10 Marla,6,5,38500000
45201074,House,"Raiwind Road, Lahore, Punjab",3 Marla,4,3,12500000
47334719,House,"Johar Town, Lahore, Punjab",5 Marla,4,4,20500000
45921527,House,"Chauburji, Lahore, Punjab",3 Marla,5,5,17000000
46235411,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,6,49500000
47352343,House,"Lahore Medical Housing Society, Lahore, Punjab",5 Marla,5,5,18000000
47126396,House,"New Lahore City, Lahore, Punjab",3 Marla,2,2,9000000
47354437,House,"Lahore Medical Housing Society, Lahore, Punjab",2.5 Marla,4,3,9000000
47183376,House,"Bahria Orchard, Lahore, Punjab",5 Marla,3,3,7500000
46895202,House,"Raiwind Road, Lahore, Punjab",5 Marla,2,3,15500000
46781122,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,39000000
46996847,House,"OPF Housing Scheme, Lahore, Punjab",10 Marla,5,5,30500000
46891686,House,"Raiwind Road, Lahore, Punjab",7 Marla,5,5,30000000
46869174,House,"Bahria Town, Lahore, Punjab",5 Marla,5,4,18000000
46884076,House,"Raiwind Road, Lahore, Punjab",10 Marla,4,4,32500000
46894825,House,"Raiwind Road, Lahore, Punjab",5 Marla,4,4,25000000
47054012,House,"Johar Town, Lahore, Punjab",5 Marla,5,5,27500000
46554913,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,6,5,12500000
45642003,House,"GT Road, Lahore, Punjab",4.5 Marla,5,4,12500000
45850303,House,"Canal Fort II, Lahore, Punjab",2 Marla,3,3,5000000
45825971,House,"Canal Fort II, Lahore, Punjab",3 Marla,4,3,7500000
35984608,House,"Sahafi Colony, Lahore, Punjab",10 Marla,6,5,36000000
36319136,House,"Rizwan Garden Scheme, Lahore, Punjab",2.5 Marla,4,3,6500000
36120705,House,"Canal Fort II, Lahore, Punjab",3 Marla,4,3,5800000
47376721,House,"Wapda Town, Lahore, Punjab",5 Marla,4,4,21000000
46919573,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,15000000
46877976,House,"Revenue Society, Lahore, Punjab",1 Kanal,6,5,50000000
47381866,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,97000000
47134831,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,2,3,17200000
47168614,House,"GT Road, Lahore, Punjab",3 Marla,3,4,11500000
46239134,House,"Garden Town, Lahore, Punjab",1 Kanal,4,4,70000000
46955749,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,25000000
47384762,House,"Gulshan-e-Ravi, Lahore, Punjab",1.1 Kanal,5,5,100000000
46284764,House,"Sabzazar Scheme, Lahore, Punjab",10 Marla,5,5,31500000
47384756,House,"Gulshan-e-Ravi, Lahore, Punjab",10 Marla,5,5,52500000
46495640,House,"State Life Housing Society, Lahore, Punjab",1 Kanal,5,5,77000000
46966251,House,"State Life Housing Society, Lahore, Punjab",12 Marla,5,4,50000000
45433706,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,67500000
45433421,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,62500000
46906785,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,77500000
46965612,House,"Bahria Town, Lahore, Punjab",12.5 Marla,6,5,36000000
46969231,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,49500000
46836585,House,"Allama Iqbal Town, Lahore, Punjab",10 Marla,5,5,31000000
46949823,House,"Azam Gardens, Lahore, Punjab",4 Marla,3,3,12500000
46968442,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,117000000
43387276,House,"Shalimar Housing Scheme, Lahore, Punjab",5.5 Marla,6,5,20000000
46985491,House,"Ferozepur Road, Lahore, Punjab",3 Marla,4,4,11000000
46980060,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,89000000
46986182,Flat,"PIA Main Boulevard, Lahore, Punjab",5 Marla,2,2,8000000
45933402,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,2,1,12500000
46998622,House,"Pak Arab Housing Society, Lahore, Punjab",5 Marla,3,3,21000000
47004219,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,15000000
46469740,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,42500000
45434009,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,71700000
47011226,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,31000000
43357168,House,"Allama Iqbal Town, Lahore, Punjab",1 Kanal,6,6,65000000
47012124,House,"Formanites Housing Scheme, Lahore, Punjab",10 Marla,6,5,29600000
46324519,House,"Formanites Housing Scheme, Lahore, Punjab",10 Marla,6,5,29500000
47005107,House,"Shadab Garden, Lahore, Punjab",4 Marla,3,3,12500000
47000803,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,370000000
47014417,House,"Bahria Town, Lahore, Punjab",12 Marla,3,3,35000000
44654531,Flat,"Bahria Town, Lahore, Punjab",2.2 Marla,1,1,6700000
45174955,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,4,3,12500000
46318605,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,4,4,17500000
39098845,House,"DHA Defence, Lahore, Punjab",2 Kanal,7,6,152000000
47019017,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,3,3,18500000
46567338,House,"Al Rehman Garden, Lahore, Punjab",6 Marla,6,5,17500000
47036015,House,"Bahria Orchard, Lahore, Punjab",5 Marla,4,3,18000000
46567479,House,"Al Rehman Garden, Lahore, Punjab",8 Marla,6,5,29000000
47009397,House,"Bahria Town, Lahore, Punjab",12 Marla,5,5,36500000
47042740,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,66900000
45532307,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,65000000
46980272,House,"Canal Garden, Lahore, Punjab",9.2 Marla,6,5,25000000
38907462,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,62500000
36123520,House,"Gulberg, Lahore, Punjab",1 Kanal,5,5,97000000
46224360,House,"Lahore Medical Housing Society, Lahore, Punjab",4 Marla,4,3,16000000
46479507,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,49500000
45943644,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,3,3,9000000
46906912,House,"Garden Town, Lahore, Punjab",10 Marla,4,4,35500000
44870071,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,4,3,12000000
45999966,House,"Cantt, Lahore, Punjab",6.8 Marla,4,3,26500000
46441299,House,"Lahore Medical Housing Society, Lahore, Punjab",4 Marla,3,3,14500000
44033894,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,4,3,11000000
44116611,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,165000000
46983955,House,"Valencia Housing Society, Lahore, Punjab",11 Marla,6,5,40000000
46203906,House,"Raiwind Road, Lahore, Punjab",5 Marla,5,4,28000000
45575750,House,"Wapda Town, Lahore, Punjab",10 Marla,5,4,36000000
47074472,House,"Punjab Coop Housing Society, Lahore, Punjab",10 Marla,5,4,50000000
47074465,House,"Punjab Coop Housing Society, Lahore, Punjab",10 Marla,5,4,47000000
47074462,House,"Punjab Coop Housing Society, Lahore, Punjab",5 Marla,4,3,22800000
44334896,House,"PIA Housing Scheme, Lahore, Punjab",15 Marla,6,5,52500000
